ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
savosavo,,397,svs,svs,{},-9.13333333333,159.8,Papunesia,,Savosavo,1272,False,False
mokilese,,87,mok,mkj,{},6.66666666667,159.75,Papunesia,,Mokilese,2294,False,False
chekeholo,,87,ckh,mrn,{},-8.33333333333,159.666666667,Papunesia,,Cheke Holo,43,False,False
luangiua,,87,lga,ojv,{},-5.33333333333,159.416666667,Papunesia,,Luangiua,150,False,False
lavukaleve,,396,lav,lvk,{},-9.08333333333,159.2,Papunesia,,Lavukaleve,2484,True,True
kokota,,87,kkt,kkk,{},-8.0,159.133333333,Papunesia,,Kokota,1689,False,False
pohnpeian,,87,poh,pon,{},6.88333333333,158.25,Papunesia,,Pohnpeian,2280,False,False
hoava,,87,hoa,hoa,{},-8.08333333333,157.5,Papunesia,,Hoava,684,False,False
roviana,,87,rov,rug,{},-8.25,157.333333333,Papunesia,,Roviana,1569,False,False
sisiqa,,87,sis,baa,{},-7.0,156.833333333,Papunesia,,Sisiqa,1738,False,False
bilua,,398,bil,blb,{},-7.75,156.666666667,Papunesia,,Bilua,1748,False,False
buin,,152,bun,buo,{},-6.75,155.75,Papunesia,,Buin,973,False,False
monoalu,,87,moa,mte,{},-7.05,155.75,Papunesia,,Mono-Alu,1767,False,False
nasioi,,152,nas,nas,{},-6.33333333333,155.583333333,Papunesia,,Nasioi,2230,False,False
motuna,,152,mot,siw,{},-6.61666666667,155.416666667,Papunesia,,Motuna,1728,False,False
banoni,,87,bnn,bcm,{},-6.41666666667,155.25,Papunesia,,Banoni,1587,False,False
rotokas,,489,rtk,roo,{},-6.0,155.166666667,Papunesia,,Rotokas,1270,False,False
teop,,87,teo,tio,{},-5.66666666667,155.0,Papunesia,,Teop,1816,False,False
nukuoro,,87,nkr,nkr,{},3.83333333333,154.916666667,Papunesia,,Nukuoro,729,False,False
konua,,489,knu,kyx,{},-5.83333333333,154.833333333,Papunesia,,Konua,550,False,False
kapingamarangi,,87,kpn,kpg,{},1.05,154.75,Papunesia,,Kapingamarangi,349,False,False
halia,,87,hal,hla,{},-5.25,154.666666667,Papunesia,,Halia,1798,False,False
taiof,,87,taf,sps,{},-5.53333333333,154.633333333,Papunesia,,Taiof,1426,False,False
nehan,,87,neh,nsn,{},-4.5,154.2,Papunesia,,Nehan,1474,False,False
yelidnye,,502,yel,yle,{},-11.3666666667,154.166666667,Papunesia,,Yelî Dnye,2198,False,False
sudest,,87,sud,tgo,{},-11.5,153.45,Papunesia,,Sudest,1484,False,False
tangga,,87,tga,tgg,{},-3.46666666667,153.2,Papunesia,,Tangga,902,False,False
siar,,87,sir,sjr,{},-4.66666666667,152.916666667,Papunesia,,Siar,1483,False,False
sursurunga,,87,sur,sgz,{},-4.0,152.766666667,Papunesia,,Sursurunga,839,False,False
muyuw,,87,muy,myw,{},-9.08333333333,152.75,Papunesia,,Muyuw,406,False,False
patpatar,,87,ptp,gfk,{},-3.76666666667,152.5,Papunesia,,Patpatar,735,False,False
mali,,104,mli,gcc,{},-4.83333333333,152.25,Papunesia,,Mali,162,False,False
taulil,,103,tll,tuh,{},-4.41666666667,152.083333333,Papunesia,,Taulil,228,False,False
tolai,,87,tla,ksd,{},-4.25,152.083333333,Papunesia,,Tolai,2197,False,False
baining,,104,bng,byx,{},-4.58333333333,152.0,Papunesia,,Baining,1440,False,False
sulka,,400,sul,sua,{},-5.08333333333,151.916666667,Papunesia,,Sulka,2030,False,False
chuukese,,87,cuu,chk,{},7.33333333333,151.75,Papunesia,,Chuukese,1026,False,False
kuot,,220,kuo,kto,{},-3.05,151.5,Papunesia,,Kuot,2025,False,False
nalik,,87,nal,nal,{},-2.95,151.333333333,Papunesia,,Nalik,1257,False,False
karainpapuanewguinea,,87,kra,leu,{},-2.83333333333,151.116666667,Papunesia,,Kara (in Papua New Guinea),696,False,False
kilivila,,87,klv,kij,{},-8.5,151.083333333,Papunesia,,Kilivila,2451,False,True
gumawana,,87,gmw,gvs,{},-9.25,150.833333333,Papunesia,,Gumawana,2041,False,False
tigak,,87,tgk,tgc,{},-2.71666666667,150.8,Papunesia,,Tigak,2321,False,False
salibainpapuanewguinea,,87,slb,sbe,{},-10.5833333333,150.716666667,Papunesia,,Saliba (in Papua New Guinea),1982,False,False
tawala,,87,taw,tbo,{},-10.3333333333,150.666666667,Papunesia,,Tawala,2130,False,False
nakanai,,87,nak,nak,{},-5.58333333333,150.583333333,Papunesia,,Nakanai,2027,False,False
minaveha,,87,mnv,mvn,{},-9.6,150.466666667,Papunesia,,Minaveha,1132,False,False
tungak,,87,tnk,lcm,{},-2.55,150.25,Papunesia,,Tungak,1431,False,False
iduna,,87,idn,viv,{},-9.33333333333,150.25,Papunesia,,Iduna,1599,False,False
wedau,,87,wed,wed,{},-10.1666666667,150.166666667,Papunesia,,Wedau,1377,False,False
gapapaiwa,,87,gap,pwg,{},-9.75,149.833333333,Papunesia,,Gapapaiwa,1546,False,False
kaulong,,87,kau,pss,{},-6.16666666667,149.666666667,Papunesia,,Kaulong,1686,False,False
lusi,,87,kkv,khl,{},-5.58333333333,149.666666667,Papunesia,,Lusi,2163,False,False
mussau,,87,mus,emi,{},-1.45,149.616666667,Papunesia,,Mussau,1316,False,False
magi,,450,mgi,mgu,{},-10.3333333333,149.333333333,Papunesia,,Magi,1083,False,False
puluwat,,87,pul,puw,{},7.33333333333,149.333333333,Papunesia,,Puluwat,1912,False,False
daga,,146,dag,dgz,{},-10.0,149.333333333,Papunesia,,Daga,2408,True,True
maisin,,87,msn,mbq,{},-9.5,149.166666667,Papunesia,,Maisin,1900,False,False
balivitu,,87,bvi,"bbn, wiv",{},-4.9,149.116666667,Papunesia,,Bali-Vitu,1537,False,False
korafe,,442,krf,kpr,{},-9.05,149.083333333,Papunesia,,Korafe,362,False,False
anem,,23,ane,anz,{},-5.58333333333,149.083333333,Papunesia,,Anêm,1859,False,False
amara,,87,ama,aie,{},-5.66666666667,148.5,Papunesia,,Amara,1100,False,False
yareba,,499,yar,yrb,{},-9.5,148.5,Papunesia,,Yareba,2011,False,False
maleu,,87,mlu,mgl,{},-5.71666666667,148.416666667,Papunesia,,Maleu,1693,False,False
orokaiva,,442,oro,okv,{},-8.83333333333,148.25,Papunesia,,Orokaiva,1660,False,False
omie,,439,omi,aom,{},-9.05,148.083333333,Papunesia,,Ömie,1521,False,False
mangapmbula,,87,mmb,mna,{},-5.66666666667,148.083333333,Papunesia,,Mangap-Mbula,1609,False,False
barai,,439,baa,"bbb, nvm",{},-9.33333333333,148.083333333,Papunesia,,Barai,2017,False,False
binandere,,442,bin,bhg,{},-8.25,148.0,Papunesia,,Binandere,1443,False,False
sinaugoro,,87,sng,snc,{},-9.83333333333,147.833333333,Papunesia,,Sinaugoro,1914,False,False
jabem,,87,jab,jae,{},-6.58333333333,147.783333333,Papunesia,,Jabêm,2023,False,False
kate,,434,kat,kmg,{},-6.5,147.75,Papunesia,,Kâte,1458,False,False
ono,,434,ono,ons,{},-6.16666666667,147.583333333,Papunesia,,Ono,1090,False,False
suena,,442,sue,sue,{},-7.75,147.55,Papunesia,,Suena,2382,False,True
koialimountain,,439,kmo,kpx,{},-9.0,147.5,Papunesia,,Koiali (Mountain),1646,False,False
burum,,434,bmr,bmu,{},-6.5,147.333333333,Papunesia,,Burum,662,False,False
guhusamane,,442,guh,ghs,{},-8.0,147.333333333,Papunesia,,Guhu-Samane,1170,False,False
koiari,,439,koi,kbk,{},-9.5,147.333333333,Papunesia,,Koiari,1899,False,False
sio,,87,sio,xsi,{},-5.95,147.333333333,Papunesia,,Sio,1964,False,False
loniu,,87,lon,los,{},-2.06666666667,147.333333333,Papunesia,,Loniu,2115,False,False
lou,,87,lou,loj,{},-2.38333333333,147.316666667,Papunesia,,Lou,1465,False,False
tokpisin,,331,tpi,tpi,{},-9.5,147.166666667,Papunesia,,Tok Pisin,1428,False,False
selepet,,434,slp,spl,{},-6.16666666667,147.166666667,Papunesia,,Selepet,2085,False,False
kelaapoze,,87,kap,kcl,{},-7.41666666667,147.083333333,Papunesia,,Kela (Apoze),546,False,False
kele,,87,kel,sbc,{},-2.08333333333,147.083333333,Papunesia,,Kele,1510,False,False
koita,,439,kta,kqi,{},-9.33333333333,147.083333333,Papunesia,,Koita,1604,False,False
aroplokep,,87,alk,apr,{},-5.38333333333,147.05,Papunesia,,Arop-Lokep,1632,False,False
aribwatsa,,87,ari,laz,{},-6.71666666667,147.0,Papunesia,,Aribwatsa,856,False,False
musom,,87,msm,msu,{},-6.58333333333,147.0,Papunesia,,Musom,1366,False,False
nabak,,434,nab,naf,{},-6.41666666667,147.0,Papunesia,,Nabak,1843,False,False
motu,,87,mtu,meu,{},-9.33333333333,147.0,Papunesia,,Motu,1938,False,False
weri,,435,wer,wer,{},-7.75,146.916666667,Papunesia,,Weri,766,False,False
labu,,87,lab,lbu,{},-6.75,146.916666667,Papunesia,,Labu,2634,False,False
kunimaipa,,435,kmp,kup,{},-8.0,146.833333333,Papunesia,,Kunimaipa,1999,False,False
alaala,,87,all,nrz,{},-8.91666666667,146.75,Papunesia,,Ala'ala,1437,False,False
roro,,87,ror,rro,{},-8.75,146.583333333,Papunesia,,Roro,1420,False,False
patep,,87,pat,ptp,{},-6.91666666667,146.583333333,Papunesia,,Patep,1568,False,False
mekeo,,87,mke,mek,{},-8.33333333333,146.5,Papunesia,,Mekeo,1190,False,False
wantoat,,434,wnt,wnc,{},-6.16666666667,146.5,Papunesia,,Wantoat,1285,False,False
nankina,,434,nnk,nnk,{},-5.78333333333,146.45,Papunesia,,Nankina,1413,False,False
toaripi,,156,toa,tqo,{},-8.33333333333,146.25,Papunesia,,Toaripi,1373,False,False
angaatiha,,449,ant,agm,{},-7.21666666667,146.25,Papunesia,,Angaatiha,1438,False,False
adzera,,87,adz,adz,{},-6.25,146.25,Papunesia,,Adzera,1494,False,False
hamtai,,449,ham,hmt,{},-7.5,146.25,Papunesia,,Hamtai,2334,False,True
ampeeli,,449,ape,apz,{},-6.75,146.083333333,Papunesia,,Ampeeli,630,False,False
binumarien,,430,bnm,bjr,{},-6.28333333333,146.083333333,Papunesia,,Binumarien,659,False,False
menya,,449,mey,mcr,{},-7.25,146.0,Papunesia,,Menya,721,False,False
rawa,,434,rwa,rwo,{},-5.83333333333,146.0,Papunesia,,Rawa,1267,False,False
tairora,,430,trr,tbg,{},-6.5,146.0,Papunesia,,Tairora,1485,False,False
takia,,87,tak,tbc,{},-4.66666666667,146.0,Papunesia,,Takia,1623,False,False
agarabi,,430,aga,agd,{},-6.16666666667,146.0,Papunesia,,Agarabi,1669,False,False
gadsup,,430,gds,gaj,{},-6.25,146.0,Papunesia,,Gadsup,1954,False,False
siroi,,437,sro,ssd,{},-5.5,146.0,Papunesia,,Siroi,2029,False,False
waskia,,437,wsk,wsk,{},-4.5,146.0,Papunesia,,Waskia,2168,False,False
bongu,,437,bon,bpu,{},-5.5,145.916666667,Papunesia,,Bongu,1297,False,False
baruya,,449,bry,byr,{},-6.91666666667,145.916666667,Papunesia,,Baruya,1347,False,False
kakiae,,155,kae,tbd,{},-8.0,145.833333333,Papunesia,,Kaki Ae,1358,False,False
auyana,,430,auy,auy,{},-6.5,145.75,Papunesia,,Auyana,20,False,False
matukar,,87,mtk,mjk,{},-4.91666666667,145.75,Papunesia,,Matukar,169,False,False
carolinian,,87,crl,cal,{},15.2,145.75,Papunesia,,Carolinian,296,False,False
mugil,,437,mug,mlp,{},-4.88333333333,145.75,Papunesia,,Mugil,567,False,False
awa,,430,awa,awb,{},-6.66666666667,145.75,Papunesia,,Awa,1585,False,False
garus,,437,grs,gyb,{},-4.95,145.666666667,Papunesia,,Garus,532,False,False
kamanokafe,,430,kak,kbq,{},-6.25,145.666666667,Papunesia,,Kamano-Kafe,694,False,False
bau,,437,bau,bbd,{},-5.25,145.616666667,Papunesia,,Bau,282,False,False
usarufa,,430,usr,usa,{},-6.41666666667,145.583333333,Papunesia,,Usarufa,1577,False,False
amele,,437,ame,aey,{},-5.25,145.583333333,Papunesia,,Amele,2538,True,True
benabena,,430,beb,bef,{},-6.16666666667,145.5,Papunesia,,Benabena,283,False,False
fore,,430,for,for,{},-6.75,145.5,Papunesia,,Fore,1830,False,False
gahuku,,430,gah,gah,{},-6.0,145.416666667,Papunesia,,Gahuku,1593,False,False
yagaria,,430,ygr,ygr,{},-6.33333333333,145.416666667,Papunesia,,Yagaria,2257,False,False
orokolo,,156,orl,oro,{},-7.83333333333,145.333333333,Papunesia,,Orokolo,427,False,False
hua,,430,hua,ygr,{},-6.33333333333,145.333333333,Papunesia,,Hua,2151,False,False
tauya,,437,tau,tya,{},-5.75,145.333333333,Papunesia,,Tauya,2298,False,False
siane,,430,sia,snp,{},-6.08333333333,145.2,Papunesia,,Siane,1528,False,False
usan,,437,usa,wnu,{},-4.83333333333,145.166666667,Papunesia,,Usan,2398,False,True
chuave,,438,cve,cjv,{},-6.11666666667,145.116666667,Papunesia,,Chuave,1108,False,False
pawaian,,412,paw,pwa,{},-7.0,145.083333333,Papunesia,,Pawaian,1980,False,False
saltyui,,438,syu,sll,{},-6.28333333333,145.033333333,Papunesia,,Salt-Yui,2103,False,False
monumbo,,254,mbo,mxk,{},-4.25,145.0,Papunesia,,Monumbo,887,False,False
tabare,,438,tba,sst,{},-6.08333333333,145.0,Papunesia,,Tabare,952,False,False
anamuxra,,437,amx,imi,{},-4.66666666667,145.0,Papunesia,,Anamuxra,1293,False,False
kuman,,438,kmn,kue,{},-5.91666666667,145.0,Papunesia,,Kuman,1460,False,False
manam,,87,mnm,mva,{},-4.0,145.0,Papunesia,,Manam,2046,False,False
mikarew,,234,mkr,msy,{},-4.41666666667,144.916666667,Papunesia,,Mikarew,391,False,False
nend,,437,nnd,anh,{},-5.0,144.916666667,Papunesia,,Nend,1136,False,False
kaian,,235,kai,kct,{},-4.08333333333,144.75,Papunesia,,Kaian,342,False,False
kire,,234,kie,geb,{},-4.25,144.75,Papunesia,,Kire,1079,False,False
golin,,438,gln,gvf,{},-6.33333333333,144.75,Papunesia,,Golin,1681,False,False
chamorro,,74,cha,cha,{},13.45,144.75,Papunesia,,Chamorro,2508,True,True
wahgi,,438,wah,"wgi, whg",{},-5.83333333333,144.716666667,Papunesia,,Wahgi,2141,False,False
maring,,438,mav,mbw,{},-5.5,144.666666667,Papunesia,,Maring,715,False,False
dadibi,,411,dad,mps,{},-6.55,144.583333333,Papunesia,,Dadibi,1224,False,False
kalam,,437,klq,kmh,{},-5.25,144.583333333,Papunesia,,Kalam,1601,False,False
folopa,,411,pdp,ppo,{},-7.0,144.5,Papunesia,,Folopa,737,False,False
watam,,235,wtm,wax,{},-3.91666666667,144.5,Papunesia,,Watam,1012,False,False
rao,,233,rao,rao,{},-4.75,144.5,Papunesia,,Rao,1141,False,False
taiap,,160,tap,gpn,{},-4.08333333333,144.5,Papunesia,,Taiap,1202,False,False
kobon,,437,kob,kpw,{},-5.16666666667,144.333333333,Papunesia,,Kobon,2477,False,True
murik,,231,mrk,mtf,{},-3.83333333333,144.25,Papunesia,,Murik,568,False,False
rumu,,460,rum,klq,{},-7.16666666667,144.25,Papunesia,,Rumu,1705,False,False
haruai,,461,har,tmd,{},-5.08333333333,144.166666667,Papunesia,,Haruai,539,False,False
kambot,,232,kbo,kbx,{},-4.25,144.133333333,Papunesia,,Kambot,1033,False,False
meryammir,,490,mer,ulk,{},-9.91666666667,144.083333333,Papunesia,,Meryam Mir,1518,False,False
kyaka,,433,kyk,kyc,{},-5.55,144.083333333,Papunesia,,Kyaka,1690,False,False
umbu ungu,,438,kgl,ubu,{},-6.0,144.0,Papunesia,,Umbu Ungu,128,False,False
woleaian,,87,wol,woe,{},7.33333333333,143.833333333,Papunesia,,Woleaian,2052,False,False
kewa,,433,kew,"kew, kjs",{},-6.5,143.833333333,Papunesia,,Kewa,2454,True,True
enga,,433,ena,enq,{},-5.5,143.666666667,Papunesia,,Enga,675,False,False
kamasau,,425,kmz,kms,{},-3.91666666667,143.666666667,Papunesia,,Kamasau,2657,False,False
kairiru,,87,krr,kxa,{},-3.33333333333,143.583333333,Papunesia,,Kairiru,1933,False,False
yimas,,231,yim,yee,{},-4.66666666667,143.55,Papunesia,,Yimas,2430,False,True
boiken,,368,boi,bzf,{},-3.5,143.5,Papunesia,,Boiken,516,False,False
foe,,444,foe,foi,{},-6.5,143.5,Papunesia,,Foe,983,False,False
kiwai,,216,kiw,"kiw, kjd",{},-8.0,143.5,Papunesia,,Kiwai,2125,False,False
fasu,,440,fas,faa,{},-6.58333333333,143.333333333,Papunesia,,Fasu,1929,False,False
alamblak,,370,ala,amp,{},-4.66666666667,143.333333333,Papunesia,,Alamblak,2480,True,True
iatmul,,368,iat,ian,{},-4.25,143.25,Papunesia,,Iatmul,687,False,False
sare,,370,sar,dju,{},-4.5,143.166666667,Papunesia,,Sare,1777,False,False
arapeshmountain,,427,arp,ape,{},-3.46666666667,143.166666667,Papunesia,,Arapesh (Mountain),2440,True,True
chambri,,231,chb,can,{},-4.16666666667,143.083333333,Papunesia,,Chambri,975,False,False
ambulas,,368,amb,abt,{},-3.83333333333,143.0,Papunesia,,Ambulas,1919,False,False
mufian,,427,aoj,aoj,{},-3.5,143.0,Papunesia,,Mufian,2656,False,False
hangahundi,,368,hhu,wos,{},-3.83333333333,142.916666667,Papunesia,,Hanga Hundi,1306,False,False
manambu,,368,mbu,mle,{},-4.25,142.833333333,Papunesia,,Manambu,163,False,False
bahinemo,,370,bhn,bjh,{},-4.58333333333,142.833333333,Papunesia,,Bahinemo,640,False,False
gogodala,,162,gog,ggw,{},-8.08333333333,142.833333333,Papunesia,,Gogodala,796,False,False
urat,,428,urt,urt,{},-3.66666666667,142.833333333,Papunesia,,Urat,2654,False,False
kaluli,,111,kll,bco,{},-6.5,142.75,Papunesia,,Kaluli,1075,False,False
kwoma,,368,kwo,kmo,{},-4.16666666667,142.75,Papunesia,,Kwoma,2126,False,False
kombio,,427,xbi,xbi,{},-3.5,142.75,Papunesia,,Kombio,2655,False,False
urim,,424,uri,uri,{},-3.58333333333,142.666666667,Papunesia,,Urim,481,False,False
edolo,,111,edo,etr,{},-6.16666666667,142.666666667,Papunesia,,Edolo,1068,False,False
yessanmayo,,371,yes,yss,{},-4.16666666667,142.583333333,Papunesia,,Yessan-Mayo,2012,False,False
mehek,,371,mhk,nux,{},-3.75,142.5,Papunesia,,Mehek,559,False,False
duna,,431,dun,duc,{},-5.5,142.5,Papunesia,,Duna,793,False,False
walman,,428,wal,van,{},-3.21666666667,142.5,Papunesia,,Walman,1783,False,False
tumleo,,87,tum,tmq,{},-3.08333333333,142.416666667,Papunesia,,Tumleo,959,False,False
wogamusin,,367,wog,wog,{},-4.25,142.333333333,Papunesia,,Wogamusin,769,False,False
ningil,,428,nin,niz,{},-3.5,142.25,Papunesia,,Ningil,727,False,False
nomad,,154,nmd,smq,{},-6.16666666667,142.25,Papunesia,,Nomad,728,False,False
oksapmin,,326,oks,opm,{},-5.16666666667,142.166666667,Papunesia,,Oksapmin,1089,False,False
yil,,428,yil,yll,{},-3.53333333333,142.15,Papunesia,,Yil,622,False,False
kalalagawya,,560,kly,mwp,{},-10.1166666667,142.116666667,Papunesia,,Kala Lagaw Ya,1397,False,False
au,,428,au,avt,{},-3.58333333333,142.083333333,Papunesia,,Au,1974,False,False
barupu,,394,brp,wra,{},-3.08333333333,142.083333333,Papunesia,,Barupu,2648,False,False
iwam,,367,iwm,iwm,{},-4.33333333333,142.0,Papunesia,,Iwam,1354,False,False
olo,,428,olo,ong,{},-3.41666666667,142.0,Papunesia,,Olo,1812,False,False
awtuw,,369,awt,kmn,{},-3.58333333333,142.0,Papunesia,,Awtuw,2288,False,False
one,,426,one,aun,{},-3.25,141.916666667,Papunesia,,One,1137,False,False
womo,,393,wom,,{},-2.91666666667,141.833333333,Papunesia,,Womo,1208,False,False
suki,,161,suk,sui,{},-8.0,141.75,Papunesia,,Suki,603,False,False
telefol,,441,tlf,tlf,{},-5.0,141.75,Papunesia,,Telefol,1779,False,False
namia,,372,nam,nnm,{},-3.83333333333,141.75,Papunesia,,Namia,1809,False,False
owininga,,229,owi,owi,{},-4.5,141.75,Papunesia,,Owininga,2653,False,False
ama,,229,amm,amm,{},-4.21666666667,141.616666667,Papunesia,,Ama,2652,False,False
pokorawo,,393,pok,rwa,{},-2.83333333333,141.583333333,Papunesia,,Poko-Rawo,1701,False,False
momu,,226,fqs,fqs,{},-3.0,141.583333333,Papunesia,,Momu,2649,False,False
nagatman,,496,nag,nce,{},-3.75,141.5,Papunesia,,Nagatman,1560,False,False
mian,,441,mpt,mpt,{},-4.75,141.5,Papunesia,,Mian,2642,False,False
kwomtari,,225,kwt,kwo,{},-3.5,141.5,Papunesia,,Kwomtari,2650,False,False
zimakani,,246,zim,zik,{},-7.43333333333,141.433333333,Papunesia,,Zimakani,779,False,False
aekyom,,101,awi,awi,{},-5.75,141.416666667,Papunesia,,Aekyom,639,False,False
tifal,,441,tif,tif,{},-5.0,141.333333333,Papunesia,,Tifal,759,False,False
boazi,,246,boa,kvg,{},-7.0,141.333333333,Papunesia,,Boazi,1104,False,False
dumo,,392,dum,vam,{},-2.68333333333,141.3,Papunesia,,Dumo,2189,False,False
isaka,,395,isa,ksi,{},-2.83333333333,141.283333333,Papunesia,,I'saka,1395,False,False
nai,,225,bio,bio,{},-3.71666666667,141.266666667,Papunesia,,Nai,2651,False,False
abau,,367,aba,aau,{},-4.0,141.25,Papunesia,,Abau,968,False,False
amanab,,110,amn,amn,{},-3.58333333333,141.25,Papunesia,,Amanab,1581,False,False
anggor,,365,ang,agg,{},-3.75,141.166666667,Papunesia,,Anggor,1713,False,False
imonda,,110,imo,imn,{},-3.33333333333,141.166666667,Papunesia,,Imonda,2475,True,True
karkaryuri,,203,kyr,yuj,{},-3.75,141.083333333,Papunesia,,Karkar-Yuri,1243,False,False
dlamenggwa,,365,dlm,kbv,{},-3.55,141.033333333,Papunesia,,Dla (Menggwa),2647,False,False
waris,,110,wrs,wrs,{},-3.16666666667,141.0,Papunesia,,Waris,1333,False,False
dlaproper,,365,der,kbv,{},-3.58333333333,141.0,Papunesia,,Dla (Proper),1753,False,False
kanumngkalmpw,,255,knp,kcd,{},-8.66666666667,140.916666667,Papunesia,,Kanum (Ngkâlmpw),804,False,False
skou,,392,sko,skv,{},-2.66666666667,140.916666667,Papunesia,,Skou,951,False,False
katiinwestpapuaindonesia,,441,kti,yon,{},-5.75,140.916666667,Papunesia,,"Kati (in West Papua, Indonesia)",1036,False,False
yei,,255,yei,jei,{},-7.91666666667,140.916666667,Papunesia,,Yei,1057,False,False
manem,,110,mem,jet,{},-3.0,140.833333333,Papunesia,,Manem,713,False,False
kanumbadi,,255,knb,khd,{},-8.83333333333,140.75,Papunesia,,Kanum (Bädi),1035,False,False
indonesianpapuan,,519,iir,pmy,{},-2.5,140.666666667,Papunesia,,Indonesian (Papuan),108,False,False
moraori,,527,mri,mok,{},-8.58333333333,140.666666667,Papunesia,,Moraori,1134,False,False
tobati,,87,tbt,tti,{},-2.58333333333,140.666666667,Papunesia,,Tobati,1490,False,False
awyi,,110,awy,auw,{},-2.91666666667,140.583333333,Papunesia,,Awyi,913,False,False
sentani,,366,snt,set,{},-2.58333333333,140.583333333,Papunesia,,Sentani,2362,False,True
elseng,,256,els,mrf,{},-3.0,140.5,Papunesia,,Elseng,57,False,False
ketengban,,446,ktn,xte,{},-4.5,140.5,Papunesia,,Ketengban,702,False,False
tabla,,366,tbl,tnm,{},-2.45,140.416666667,Papunesia,,Tabla,1664,False,False
wambon,,445,wbn,wms,{},-5.5,140.416666667,Papunesia,,Wambon,2051,False,False
kemtuik,,323,kmt,kmt,{},-2.66666666667,140.333333333,Papunesia,,Kemtuik,701,False,False
aghu,,445,ahu,ahh,{},-6.16666666667,140.166666667,Papunesia,,Aghu,1015,False,False
nimboran,,323,nim,nir,{},-2.5,140.166666667,Papunesia,,Nimboran,1561,False,False
marind,,246,mrd,mrz,{},-7.83333333333,140.166666667,Papunesia,,Marind,2338,False,True
eipo,,446,eip,eip,{},-4.33333333333,140.083333333,Papunesia,,Eipo,527,False,False
kaure,,207,kaj,bpp,{},-3.41666666667,140.083333333,Papunesia,,Kaure,700,False,False
korowai,,445,krw,khe,{},-5.25,140.0,Papunesia,,Korowai,1835,False,False
kombai,,445,kmb,"tyn, wng",{},-5.58333333333,140.0,Papunesia,,Kombai,2114,False,False
una,,446,una,mtg,{},-4.66666666667,140.0,Papunesia,,Una,2348,False,True
orya,,422,ory,ury,{},-2.75,139.833333333,Papunesia,,Orya,1196,False,False
ulithian,,87,uli,uli,{},9.91666666667,139.583333333,Papunesia,,Ulithian,961,False,False
yalekosarek,,446,yal,kkl,{},-4.08333333333,139.5,Papunesia,,Yale (Kosarek),1578,False,False
maklew,,112,mkl,mgf,{},-7.66666666667,139.416666667,Papunesia,,Maklew,1085,False,False
yali,,432,yli,yli,{},-4.0,139.333333333,Papunesia,,Yali,848,False,False
tamagario,,208,tmg,tcg,{},-6.41666666667,139.25,Papunesia,,Tamagario,953,False,False
yaqay,,246,yqy,jaq,{},-6.58333333333,139.25,Papunesia,,Yaqay,1097,False,False
momuna,,443,mqf,mqf,{},-4.83333333333,139.25,Papunesia,,Momuna,2641,False,False
yelmek,,112,ylm,jel,{},-7.66666666667,139.166666667,Papunesia,,Yelmek,1058,False,False
pisa,,445,pis,psa,{},-5.16666666667,139.166666667,Papunesia,,Pisa,1140,False,False
berik,,423,brk,bkl,{},-2.25,138.833333333,Papunesia,,Berik,972,False,False
danilowergrandvalley,,432,dni,dni,{},-4.33333333333,138.833333333,Papunesia,,Dani (Lower Grand Valley),2424,True,True
mombum,,253,mom,mso,{},-8.25,138.75,Papunesia,,Mombum,1042,False,False
sobei,,87,sob,sob,{},-1.91666666667,138.75,Papunesia,,Sobei,1369,False,False
isirawa,,224,isi,srl,{},-1.83333333333,138.5,Papunesia,,Isirawa,542,False,False
riantana,,217,ria,ran,{},-7.5,138.5,Papunesia,,Riantana,740,False,False
kwerba,,224,kwb,kwe,{},-2.25,138.5,Papunesia,,Kwerba,1125,False,False
kimaghama,,217,kim,kig,{},-8.0,138.5,Papunesia,,Kimaghama,1687,False,False
asmat,,447,asm,tml,{},-5.5,138.5,Papunesia,,Asmat,2442,True,True
